timestamp_api,price,volume,side,trade_id,symbol,channel,type,timestamp_received,value_usd,hour,minute
2025-06-10 14:24:56.655,0.6986,43.108,buy,1316338588883275777,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415927,30.115248799999996,14,24
2025-06-10 14:24:56.547,0.6985,70.725,sell,1316338588430290945,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415929,49.4014125,14,24
2025-06-10 14:24:56.186,0.6986,73.956,buy,1316338586916147201,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415931,51.6656616,14,24
2025-06-10 14:24:55.828,0.6986,56.502,buy,1316338585414586369,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415933,39.4722972,14,24
2025-06-10 14:24:55.617,0.6986,64.902,buy,1316338584529588225,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415934,45.3405372,14,24
2025-06-10 14:24:55.359,0.6985,46.23,sell,1316338583447457795,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415936,32.291655,14,24
2025-06-10 14:24:54.859,0.6985,68.836,sell,1316338581350305793,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415937,48.081946,14,24
2025-06-10 14:24:54.648,0.6985,83.138,sell,1316338580465307809,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415939,58.071893,14,24
2025-06-10 14:24:54.492,0.6985,44.588,sell,1316338579810996226,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415941,31.144718,14,24
2025-06-10 14:24:54.231,0.6986,65.909,buy,1316338578716282881,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415942,46.044027400000004,14,24
2025-06-10 14:24:54.120,0.6986,51.539,buy,1316338578250715183,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415944,36.0051454,14,24
2025-06-10 14:24:53.606,0.6986,47.491,buy,1316338576094842882,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415946,33.1772126,14,24
2025-06-10 14:24:53.395,0.6986,43.365,buy,1316338575209844738,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415947,30.294789,14,24
2025-06-10 14:24:53.033,0.6985,62.844,sell,1316338573691506689,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415949,43.896534,14,24
2025-06-10 14:24:52.625,0.6986,47.141,buy,1316338571980230715,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415950,32.9327026,14,24
2025-06-10 14:24:52.364,0.6985,47.919,sell,1316338570885517316,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415952,33.4714215,14,24
2025-06-10 14:24:51.801,0.6984,43.7,sell,1316338568524124161,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415954,30.520080000000004,14,24
2025-06-10 14:24:51.441,0.6985,32.127,buy,1316338567014174757,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415955,22.4407095,14,24
2025-06-10 14:24:50.980,0.6985,74.469,buy,1316338565080600746,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415957,52.0165965,14,24
2025-06-10 14:24:50.369,0.6985,47.423,buy,1316338562517880833,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415959,33.1249655,14,24
2025-06-10 14:24:49.860,0.6984,49.16,sell,1316338560382980097,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415960,34.333344,14,24
2025-06-10 14:24:49.699,0.6984,90.782,sell,1316338559707697154,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415962,63.4021488,14,24
2025-06-10 14:24:49.238,0.6985,77.475,buy,1316338557774123010,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415964,54.1162875,14,24
2025-06-10 14:24:48.876,0.6985,36.401,buy,1316338556255784961,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415965,25.426098500000002,14,24
2025-06-10 14:24:48.619,0.6984,65.671,sell,1316338555177848834,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415967,45.864626400000006,14,24
2025-06-10 14:24:48.407,0.6984,72.803,sell,1316338554288656386,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415969,50.8456152,14,24
2025-06-10 14:24:47.847,0.6985,54.936,buy,1316338551939846215,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415971,38.372796,14,24
2025-06-10 14:24:47.229,0.6985,68.474,buy,1316338549347766281,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415973,47.829089,14,24
2025-06-10 14:24:46.822,0.6984,43.73,buy,1316338547640684546,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415975,30.541031999999998,14,24
2025-06-10 14:24:46.261,0.6984,106.828,buy,1316338545287680001,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415976,74.60867520000001,14,24
2025-06-10 14:24:46.004,0.6983,67.804,sell,1316338544209743873,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415978,47.3475332,14,24
2025-06-10 14:24:45.343,0.6984,27.459,buy,1316338541437308930,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415979,19.1773656,14,24
2025-06-10 14:24:45.182,0.6983,62.066,sell,1316338540762025993,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415981,43.340687800000005,14,24
2025-06-10 14:24:44.720,0.6984,52.575,buy,1316338538824257537,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415983,36.71838,14,24
2025-06-10 14:24:44.310,0.6983,63.134,sell,1316338537104592897,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415984,44.0864722,14,24
