symbol,lastPr,askPr,bidPr,bidSz,askSz,high24h,low24h,ts,change24h,baseVolume,quoteVolume,usdtVolume,openUtc,changeUtc24h,indexPrice,fundingRate,holdingAmount,deliveryStartTime,deliveryTime,deliveryStatus,open24h,markPrice,local_time
MEWUSDT,0.003735,0.003725,0.003723,200000,628500,0.003736,0.003298,1747904951392,0.12602,945062700.0,3326134.4415,3326134.4415,0.003516,0.06229,0.003721999487902,5e-05,1471939189,,,,0.003317,0.003725,2025-05-22 09:09:11.392
LISTAUSDT,0.29,0.2902,0.29,20961,8436,0.3287,0.1908,1747904951392,0.50963,371782531.0,108475911.1587,108475911.1587,0.2023,0.43351,0.2901198182365719,5e-05,27624577,,,,0.1921,0.29,2025-05-22 09:09:11.392
ZROUSDT,2.894,2.889,2.887,205,380,2.896,2.627,1747904951392,0.0843,1838310.0,5017834.857,5017834.857,2.719,0.06436,2.8910942308500784,5e-05,4772898,,,,2.669,2.891,2025-05-22 09:09:11.392
BLASTUSDT,0.00343,0.00343,0.003428,108670,39990,0.003438,0.003212,1747904951392,0.0593,221932850.0,735370.50128,735370.50128,0.003309,0.03657,0.0034334280957361,0.0001,817311410,,,,0.003238,0.00343,2025-05-22 09:09:11.392
DOGUSDT,0.004543,0.004542,0.004541,67500,21500,0.004634,0.003615,1747904951392,0.24568,7453179300.0,32153394.4819,32153394.4819,0.004397,0.0332,0.0045503141376954,-0.001912,5728708217,,,,0.003647,0.004543,2025-05-22 09:09:11.392
PAXGUSDT,3318.5,3318.51,3318.49,0.09,0.135,3349.43,3302.0,1747904951392,-0.00124,4074.54,13571878.46111,13571878.46111,3325.35,-0.00206,3318.0939026738566443,5e-05,6785.516,,,,3322.62,3318.21,2025-05-22 09:09:11.392
ZKJUSDT,2.0522,2.052,2.0518,35,15,2.0662,2.0435,1747904951392,-0.0017,520666.0,1070471.6858,1070471.6858,2.0499,0.00112,2.0501360460477271,6.9e-05,2486659,,,,2.0557,2.0522,2025-05-22 09:09:11.392
BGBUSDT,5.294,5.295,5.291,99,373,5.361,5.118,1747904951392,0.03096,2230626.0,11691038.235,11691038.235,5.241,0.01011,5.2959031183952205,0.0001,24710836,,,,5.135,5.296,2025-05-22 09:09:11.392
MOCAUSDT,0.09501,0.09499,0.09493,9778,1353,0.09561,0.08917,1747904951392,0.03757,23929090.0,2227922.29108,2227922.29108,0.09276,0.02426,0.0948667271052554,5e-05,34364489,,,,0.09157,0.09495,2025-05-22 09:09:11.392
GASUSDT,3.467,3.468,3.467,19.1,69.1,3.477,3.326,1747904951392,0.02091,268513.7,914268.8281,914268.8281,3.412,0.01612,3.4683536439859489,5e-05,678866.1,,,,3.396,3.467,2025-05-22 09:09:11.392
UXLINKUSDT,0.4587,0.4588,0.4586,1129.7,844.1,0.459,0.4367,1747904951392,0.03661,2751438.0,1234401.28715,1234401.28715,0.4498,0.01979,0.45823866051264,5e-05,29017496.3,,,,0.4425,0.4587,2025-05-22 09:09:11.392
BANANAUSDT,24.111,24.115,24.082,3,5.96,24.522,21.698,1747904951392,0.0991,151173.17,3502971.19441,3502971.19441,22.757,0.0595,24.0951114963583651,5e-05,113120.75,,,,21.937,24.102,2025-05-22 09:09:11.392
MYROUSDT,0.03512,0.03512,0.03508,2075,4888,0.03522,0.0296,1747904951392,0.17576,53708299.0,1734848.04471,1734848.04471,0.03243,0.08295,0.0350961709050497,5e-05,48588633,,,,0.02987,0.03512,2025-05-22 09:09:11.392
POPCATUSDT,0.5425,0.5425,0.5423,3516,1000,0.5445,0.4458,1747904951392,0.20717,43978829.0,21810544.4204,21810544.4204,0.4863,0.11557,0.5418688145570805,5e-05,40803176,,,,0.4494,0.5425,2025-05-22 09:09:11.392
PRCLUSDT,0.1265,0.1266,0.1265,42,11138,0.127,0.1123,1747904951392,0.1048,8397166.0,1002775.4167,1002775.4167,0.1185,0.06751,0.126086065367503,0.0001,17937519,,,,0.1145,0.1262,2025-05-22 09:09:11.392
CLOUDUSDT,0.0887,0.0886,0.0885,787,1243,0.0892,0.08427,1747904951392,0.04661,6890630.0,597792.56444,597792.56444,0.08756,0.01302,0.088323763642704,0.0001,4080129,,,,0.08475,0.0885,2025-05-22 09:09:11.392
AVAILUSDT,0.03755,0.03756,0.03752,5480,1707,0.03767,0.0354,1747904951392,0.04596,26540604.0,973278.63225,973278.63225,0.03694,0.01651,0.0375355122661903,0.0001,6972691,,,,0.0359,0.03754,2025-05-22 09:09:11.392
RENDERUSDT,5.05,5.05,5.049,612.1,18.9,5.056,4.593,1747904951392,0.09118,1536502.2,7370790.6141,7370790.6141,4.779,0.05671,5.0464968671925974,5e-05,10218322.3,,,,4.628,5.05,2025-05-22 09:09:11.392
RAREUSDT,0.06699,0.06701,0.06699,19205,4000,0.06699,0.06209,1747904951392,0.06757,6552776.0,423621.7221,423621.7221,0.06447,0.03909,0.066998070489618,5e-05,39152111,,,,0.06275,0.06699,2025-05-22 09:09:11.392
PONKEUSDT,0.1824,0.18255,0.18244,1286,12,0.18255,0.1643,1747904951392,0.09833,11025944.0,1912736.8888,1912736.8888,0.17335,0.05221,0.1823460965145082,5e-05,17228707,,,,0.16607,0.1824,2025-05-22 09:09:11.392
TUSDT,0.01808,0.01811,0.0181,28200,6870,0.0181,0.01699,1747904951392,0.05855,14749310.0,258600.8986,258600.8986,0.01763,0.02552,0.0181373283799823,2.5e-05,72758464,,,,0.01708,0.01813,2025-05-22 09:09:11.392
1000000MOGUSDT,1.2721,1.2727,1.2705,433,473,1.2741,1.0683,1747904951392,0.17072,3125228.0,3663684.5282,3663684.5282,1.182,0.07623,1.2712045385738618,5e-05,3022455,,,,1.0866,1.2721,2025-05-22 09:09:11.392
GUSDT,0.01585,0.01588,0.01587,10170,25130,0.01586,0.01486,1747904951392,0.05456,10632190.0,163723.3633,163723.3633,0.01535,0.03257,0.0158758974947966,5e-05,73709817,,,,0.01503,0.01587,2025-05-22 09:09:11.392
SYNUSDT,0.238,0.2381,0.238,547,547,0.2387,0.2202,1747904951392,0.0644,1275393.0,292288.3155,292288.3155,0.2263,0.0517,0.2381170504080993,5e-05,4586748,,,,0.2236,0.238,2025-05-22 09:09:11.392
SYSUSDT,0.05612,0.05614,0.05606,1400,2313,0.05642,0.05121,1747904951392,0.08403,9533306.0,509428.14422,509428.14422,0.05376,0.0439,0.0562370829080504,5e-05,34981380,,,,0.05177,0.05613,2025-05-22 09:09:11.392
VOXELUSDT,0.07162,0.07167,0.07154,20883,11575,0.0718,0.06711,1747904951392,0.05169,17628303.0,1220411.48894,1220411.48894,0.06866,0.04311,0.0714765258994608,0.000105,84839724,,,,0.0681,0.07162,2025-05-22 09:09:11.392
SUNUSDT,0.019556,0.019561,0.019555,7730,48580,0.019586,0.01883,1747904951392,0.0212,29236550.0,559164.26408,559164.26408,0.018982,0.03024,0.0195551213583751,5e-05,54039677,,,,0.01915,0.019556,2025-05-22 09:09:11.392
DOGSUSDT,0.0002096,0.0002096,0.0002094,20553600,27476700,0.0002099,0.0001834,1747904951392,0.14037,7336834000.0,1437389.8579,1437389.8579,0.0001966,0.06612,0.0002095279953612,5e-05,10634477849,,,,0.0001838,0.0002096,2025-05-22 09:09:11.392
ORDERUSDT,0.1238,0.1239,0.1238,1615,482,0.1337,0.0988,1747904951392,0.24422,5652247.0,680323.8025,680323.8025,0.1059,0.16903,0.1240327342153348,0.0001,8619287,,,,0.0995,0.124,2025-05-22 09:09:11.392
SUNDOGUSDT,0.078,0.078,0.07793,4142,1153,0.07879,0.0714,1747904951392,0.08954,9084599.0,688968.09914,688968.09914,0.07578,0.0293,0.0779286241526339,0.0001,25033076,,,,0.07159,0.078,2025-05-22 09:09:11.392
AKTUSDT,1.609,1.609,1.608,1044.6,1044.7,1.615,1.493,1747904951392,0.07553,545336.5,840793.0753,840793.0753,1.515,0.06205,1.6054708979775124,0.000406,3061975,,,,1.496,1.609,2025-05-22 09:09:11.392
MBOXUSDT,0.06765,0.06765,0.0676,44899,5000,0.06806,0.06028,1747904951392,0.11321,13604435.0,868345.7398,868345.7398,0.06296,0.07449,0.0677118062196423,5e-05,12926483,,,,0.06077,0.06771,2025-05-22 09:09:11.392
HNTUSDT,4.136,4.144,4.137,16.2,24.1,4.147,3.94,1747904951392,0.03815,123844.3,501115.4081,501115.4081,4.035,0.02503,4.1317904430464913,0.0001,488746.7,,,,3.984,4.136,2025-05-22 09:09:11.392
CHESSUSDT,0.07273,0.07276,0.07273,647,8266,0.07295,0.06624,1747904951392,0.07764,9354952.0,647512.18281,647512.18281,0.06926,0.0501,0.0728356836392671,5e-05,5684486,,,,0.06749,0.07277,2025-05-22 09:09:11.392
FLUXUSDT,0.3146,0.3144,0.3142,422,212,0.3182,0.2851,1747904951392,0.07999,1542835.0,463147.768,463147.768,0.2938,0.0708,0.3147434444543111,5e-05,3995106,,,,0.2913,0.3147,2025-05-22 09:09:11.392
POLUSDT,0.2522,0.2522,0.252,96600,7018,0.2528,0.2292,1747904951392,0.09367,9925117.0,2404329.0546,2404329.0546,0.2422,0.04129,0.251833626151776,5e-05,118339189,,,,0.2306,0.2521,2025-05-22 09:09:11.392
BSWUSDT,0.0312,0.03118,0.03116,9271,24159,0.03126,0.02935,1747904951392,0.04139,16935859.0,514456.67273,514456.67273,0.03025,0.0314,0.0311926171988145,5e-05,58243556,,,,0.02996,0.03119,2025-05-22 09:09:11.392
NEIROETHUSDT,0.07641,0.07652,0.07645,2493,2000,0.0821,0.06509,1747904951392,0.16871,102321501.0,7647660.79887,7647660.79887,0.07659,-0.00235,0.076396301023857,5e-05,138999042,,,,0.06538,0.07641,2025-05-22 09:09:11.392
RPLUSDT,5.401,5.404,5.4,15,20.4,5.406,4.913,1747904951392,0.09089,216721.7,1106628.5248,1106628.5248,5.087,0.06055,5.4018201008754445,5e-05,211870.8,,,,4.951,5.4,2025-05-22 09:09:11.392
QUICKUSDT,0.02474,0.02476,0.02469,5000,17942,0.02476,0.02289,1747904951392,0.07378,17649487.0,419366.83309,419366.83309,0.0238,0.0395,0.0246871642365181,5e-05,40495797,,,,0.02304,0.02469,2025-05-22 09:09:11.392
AERGOUSDT,0.13844,0.1385,0.13846,2324,924,0.13848,0.13097,1747904951392,0.04839,9969770.0,1343679.05481,1343679.05481,0.13491,0.02617,0.1384269650330074,2.5e-05,21733731,,,,0.13205,0.13844,2025-05-22 09:09:11.392
1MBABYDOGEUSDT,0.0018453,0.0018451,0.0018441,2271397,37344,0.0018519,0.0016601,1747904951392,0.10722,1268105792.0,2218337.6227198,2218337.6227198,0.0017412,0.05979,0.0018424770283947,5e-05,5509805406,,,,0.0016666,0.0018451,2025-05-22 09:09:11.392
1000CATUSDT,0.009915,0.00992,0.009912,63959,25230,0.010232,0.008695,1747904951392,0.13172,162243549.0,1539725.146758,1539725.146758,0.009715,0.02059,0.0098962875549465,5e-05,239387650,,,,0.008761,0.009905,2025-05-22 09:09:11.392
KDAUSDT,0.6073,0.6074,0.607,185,292,0.6073,0.5672,1747904951392,0.05051,887620.0,520464.1548,520464.1548,0.5855,0.03723,0.606636635655639,5e-05,5763655,,,,0.5781,0.6073,2025-05-22 09:09:11.392
FIDAUSDT,0.09518,0.09514,0.09511,2000,2473,0.0953,0.08924,1747904951392,0.04238,14283060.0,1316811.65702,1316811.65702,0.09163,0.03874,0.0951218097750927,5e-05,26431879,,,,0.09131,0.09513,2025-05-22 09:09:11.392
CATIUSDT,0.1154,0.1153,0.1152,5000,5604,0.1154,0.1018,1747904951392,0.12585,4533286.0,487189.3828,487189.3828,0.1057,0.09177,0.1152736700963363,5e-05,10072746,,,,0.1025,0.1153,2025-05-22 09:09:11.392
FIOUSDT,0.01907,0.01908,0.01906,3503,3431,0.01913,0.01769,1747904951392,0.07075,17364970.0,323223.44549,323223.44549,0.01856,0.02748,0.0190757811666931,5e-05,87744994,,,,0.01781,0.01907,2025-05-22 09:09:11.392
ARKUSDT,0.4271,0.4271,0.4268,200,300,0.4272,0.4076,1747904951392,0.03015,1139731.0,479167.4742,479167.4742,0.418,0.02177,0.4275243965035709,5e-05,5508378,,,,0.4146,0.4271,2025-05-22 09:09:11.392
GHSTUSDT,0.5471,0.548,0.5477,241,121,0.5479,0.4909,1747904951392,0.09705,2363749.0,1246293.4755,1246293.4755,0.5136,0.06523,0.5488335570428192,5e-05,664335,,,,0.4987,0.5478,2025-05-22 09:09:11.392
LOKAUSDT,0.0719,0.0721,0.072,5000,8992,0.0719,0.0669,1747904951392,0.04658,3613808.0,249415.7052,249415.7052,0.0692,0.03902,0.0720934304086199,5e-05,17398547,,,,0.0687,0.072,2025-05-22 09:09:11.392
VELOUSDT,0.012408,0.01242,0.012397,5030,5020,0.01278,0.011478,1747904951392,0.05438,77462350.0,952731.31803,952731.31803,0.012357,0.00413,0.0123734530032677,0.0001,105073540,,,,0.011768,0.012403,2025-05-22 09:09:11.392
HMSTRUSDT,0.002418,0.002418,0.002417,204210,27850,0.002434,0.0023,1747904951392,0.03555,87522200.0,206733.36762,206733.36762,0.002355,0.02675,0.0024147191132297,5e-05,7911068192,,,,0.002335,0.002418,2025-05-22 09:09:11.392
AGIUSDT,0.06984,0.06995,0.06971,9660,10130,0.06988,0.0637,1747904951392,0.09057,7943700.0,532286.0081,532286.0081,0.06647,0.0507,0.0698500040753119,5e-05,19599248,,,,0.06404,0.06984,2025-05-22 09:09:11.392
REIUSDT,0.02085,0.02085,0.02082,50610,71020,0.02089,0.01957,1747904951392,0.04042,15908550.0,323161.3178,323161.3178,0.02005,0.0399,0.0208511058882799,5e-05,31208207,,,,0.02004,0.02085,2025-05-22 09:09:11.392
COSUSDT,0.003968,0.00397,0.003966,41280,60910,0.003971,0.003645,1747904951392,0.05196,112853370.0,431938.06502,431938.06502,0.003838,0.03387,0.0039699489839052,5e-05,151124310,,,,0.003772,0.003968,2025-05-22 09:09:11.392
EIGENUSDT,1.584,1.5884,1.5877,1763,62,1.5957,1.4335,1747904951392,0.08145,3099723.0,4712229.1833,4712229.1833,1.5267,0.03753,1.5884385673469031,5e-05,10853009,,,,1.4647,1.5879,2025-05-22 09:09:11.392
MOODENGUSDT,0.25857,0.25837,0.25832,5492,4216,0.2698,0.21554,1747904951392,0.14553,712723980.0,166325180.27733,166325180.27733,0.23147,0.11708,0.2579710006873033,0.000629,153431590,,,,0.22572,0.25843,2025-05-22 09:09:11.392
DIAUSDT,0.4908,0.4904,0.4899,139,275,0.4908,0.4512,1747904951392,0.05209,759457.0,355539.9198,355539.9198,0.464,0.05776,0.4900921851238633,5e-05,999703,,,,0.4665,0.4901,2025-05-22 09:09:11.392
FTNUSDT,4.4106,4.4136,4.4089,13.6,13.8,4.435,4.381,1747904951392,0.00588,98684.1,434308.6027,434308.6027,4.4183,-0.00149,4.4165748909571203,-9.1e-05,86873.8,,,,4.3848,4.4114,2025-05-22 09:09:11.392
OGUSDT,5.2293,5.2297,5.225,11.4,23.3,5.272,5.0473,1747904951392,0.01801,109465.5,565920.76645,565920.76645,5.1934,0.00691,5.2272833403818449,5e-05,277953.8,,,,5.1368,5.2285,2025-05-22 09:09:11.392
NEIROCTOUSDT,0.0005816,0.0005809,0.0005806,113923,4505722,0.0005984,0.0005185,1747904951392,0.11546,10712661795.0,5914089.4494636,5914089.4494636,0.0005489,0.05957,0.0005806935561576,5e-05,11631350595,,,,0.0005214,0.0005807,2025-05-22 09:09:11.392
ETHWUSDT,1.8128,1.811,1.81,37,63,1.835,1.6847,1747904951392,0.06173,451863.0,793967.7471,793967.7471,1.7543,0.03335,1.8108177050182817,5e-05,766698,,,,1.7074,1.8128,2025-05-22 09:09:11.392
DEGENUSDT,0.006459,0.006468,0.006461,96860,45450,0.006675,0.005866,1747904951392,0.09475,407367100.0,2565209.36764,2565209.36764,0.006115,0.05626,0.0064547654096005,5e-05,544164134,,,,0.0059,0.006458,2025-05-22 09:09:11.392
KMNOUSDT,0.07747,0.07749,0.07743,20240,1770,0.07927,0.07235,1747904951392,0.05978,12696850.0,957986.9055,957986.9055,0.07453,0.03945,0.0775142420486137,5e-05,15260773,,,,0.0731,0.0775,2025-05-22 09:09:11.392
POWRUSDT,0.1902,0.1906,0.1904,1271,781,0.1909,0.1791,1747904951392,0.05083,1440053.0,265673.4608,265673.4608,0.1852,0.027,0.1906049285295128,5e-05,4623643,,,,0.181,0.1906,2025-05-22 09:09:11.392
PYRUSDT,1.264,1.264,1.263,23,24,1.264,1.178,1747904951392,0.06937,210287.0,255162.248,255162.248,1.216,0.03947,1.2636115208402923,0.0001,434277,,,,1.182,1.264,2025-05-22 09:09:11.392
CARVUSDT,0.3754,0.3756,0.3743,175,200,0.376,0.3589,1747904951392,0.03702,1515670.0,557754.7743,557754.7743,0.3696,0.01569,0.374550874077954,5e-05,4867182,,,,0.362,0.3752,2025-05-22 09:09:11.392
SLERFUSDT,0.09157,0.09151,0.09146,348,885,0.09166,0.0843,1747904951392,0.073,9662953.0,848832.64459,848832.64459,0.08803,0.04021,0.0916140541034028,5e-05,7780331,,,,0.08534,0.09159,2025-05-22 09:09:11.392
PUFFERUSDT,0.2407,0.2409,0.2406,632,579,0.2458,0.2223,1747904951392,0.08034,2992544.0,707946.8062,707946.8062,0.2358,0.02078,0.2401806228957062,5e-05,8550214,,,,0.2228,0.2407,2025-05-22 09:09:11.392
10000WHYUSDT,0.0004269,0.0004277,0.0004268,3933800,300000,0.0004336,0.0003765,1747904951392,0.12579,2495814500.0,1014513.77827,1014513.77827,0.0004006,0.06565,0.0004265730775641,0.000944,2197278184,,,,0.0003792,0.0004269,2025-05-22 09:09:11.392
DEEPUSDT,0.216,0.21598,0.21589,300,600,0.21869,0.18524,1747904951392,0.16073,13875100.0,2758288.216,2758288.216,0.19627,0.10027,0.2161490521347481,5e-05,37909107,,,,0.18609,0.21605,2025-05-22 09:09:11.392
DBRUSDT,0.01677,0.01678,0.01675,2987,2829,0.01682,0.01597,1747904951392,0.03903,15595386.0,254531.85505,254531.85505,0.01627,0.03073,0.0167828377804139,5e-05,31163801,,,,0.01614,0.01677,2025-05-22 09:09:11.392
LUMIAUSDT,0.3801,0.3803,0.3799,500,6438,0.3811,0.3267,1747904951392,0.1411,2513281.0,879774.0723,879774.0723,0.3412,0.11401,0.3796656402670474,5e-05,4566293,,,,0.3331,0.3801,2025-05-22 09:09:11.392
SCRUSDT,0.3717,0.372,0.3718,170.9,170.9,0.3791,0.3468,1747904951392,0.02878,1902066.5,692111.38539,692111.38539,0.3642,0.02059,0.3711328659694764,5e-05,2847453.4,,,,0.3613,0.3712,2025-05-22 09:09:11.392
GOATUSDT,0.17646,0.1764,0.17631,6370,2390,0.1774,0.1532,1747904951392,0.1486,92612030.0,15279984.3616,15279984.3616,0.16467,0.0716,0.1764781442273085,5e-05,128762072,,,,0.15363,0.17648,2025-05-22 09:09:11.392
XUSDT,9.254e-05,9.252e-05,9.247e-05,260000,10515000,9.257e-05,8.557e-05,1747904951392,0.07131,13252617000.0,1179816.79314,1179816.79314,0.00008906,0.03907,0.0000924502307366,5e-05,29195344892,,,,0.00008638,0.00009253,2025-05-22 09:09:11.392
SAFEUSDT,0.5253,0.5252,0.525,4344.1,1807.7,0.5253,0.4918,1747904951392,0.05652,1085159.9,551905.68966,551905.68966,0.5084,0.03324,0.524875594527704,5e-05,7231302.4,,,,0.4972,0.5251,2025-05-22 09:09:11.392
GRASSUSDT,2.562,2.5652,2.5651,155,2,2.6049,2.2276,1747904951392,0.14034,4131308.0,10121258.7099,10121258.7099,2.4875,0.02995,2.5667771863313592,5e-05,3409579,,,,2.2467,2.5672,2025-05-22 09:09:11.392
SWEATUSDT,0.004548,0.004549,0.004543,22190,12070,0.004588,0.00425,1747904951392,0.05547,108973520.0,479283.0454,479283.0454,0.004362,0.04264,0.0045475705103964,5e-05,48185175,,,,0.004309,0.004548,2025-05-22 09:09:11.392
SANTOSUSDT,2.581,2.58,2.578,158,342,2.581,2.484,1747904951392,0.01935,100572.0,255640.812,255640.812,2.544,0.01454,2.5801935568976614,5e-05,93761,,,,2.532,2.58,2025-05-22 09:09:11.392
SPXUSDT,0.9199,0.9199,0.9194,103,83,0.9224,0.7287,1747904951392,0.25037,4686030.0,3845637.0688,3845637.0688,0.7807,0.1783,0.9187987423285244,5e-05,8289436,,,,0.7357,0.9199,2025-05-22 09:09:11.392
VIRTUALUSDT,2.0654,2.0655,2.0654,2697,271,2.1457,1.8883,1747904951392,0.08454,16059080.0,31978405.9962,31978405.9962,1.985,0.04055,2.0649877973295324,0.000372,20734289,,,,1.9044,2.0654,2025-05-22 09:09:11.392
AEROUSDT,0.6921,0.6921,0.6919,633,630,0.6925,0.6237,1747904951392,0.10032,1822659.0,1190550.2103,1190550.2103,0.6447,0.07352,0.6916668271329568,5e-05,6751804,,,,0.629,0.6919,2025-05-22 09:09:11.392
CETUSUSDT,0.24641,0.2464,0.24639,544,576,0.249,0.1996,1747904951392,0.22671,18440830.0,4041257.26599,4041257.26599,0.21656,0.13784,0.2463142612078237,5e-05,46535000,,,,0.20087,0.24631,2025-05-22 09:09:11.392
COWUSDT,0.4645,0.4646,0.4644,454,299,0.4951,0.3932,1747904951392,0.17298,28323580.0,13120516.8864,13120516.8864,0.4619,0.00563,0.4644681487401946,5e-05,11389488,,,,0.396,0.4645,2025-05-22 09:09:11.392
SWELLUSDT,0.01204,0.01206,0.01205,55256,160892,0.01214,0.01066,1747904951392,0.10968,48197356.0,554558.28724,554558.28724,0.01142,0.05429,0.0120318564070755,5e-05,198810811,,,,0.01085,0.01204,2025-05-22 09:09:11.392
DRIFTUSDT,0.6729,0.6724,0.6721,2330,100,0.6765,0.638,1747904951392,0.05075,2190204.0,1441741.862,1441741.862,0.6551,0.02717,0.6723619606413388,5e-05,5710978,,,,0.6404,0.6724,2025-05-22 09:09:11.392
PNUTUSDT,0.37567,0.37566,0.37551,463,29270,0.38677,0.32521,1747904951392,0.14859,60624687.0,21485139.80319,21485139.80319,0.35373,0.06335,0.3757955031777384,5e-05,88985881,,,,0.32707,0.37567,2025-05-22 09:09:11.392
ACTUSDT,0.06666,0.06667,0.06662,12887,672,0.06719,0.06061,1747904951392,0.09458,26144055.0,1672396.51337,1672396.51337,0.06404,0.04091,0.0666148242937729,5e-05,320112808,,,,0.0609,0.06666,2025-05-22 09:09:11.392
CROUSDT,0.1007,0.10074,0.10067,3026,644,0.10075,0.09475,1747904951392,0.04656,10846829.0,1061760.51568,1061760.51568,0.09776,0.03007,0.1005011043967371,0.000884,185510220,,,,0.09622,0.10069,2025-05-22 09:09:11.392
PEAQUSDT,0.1328,0.1328,0.1327,500,1238,0.1339,0.1256,1747904951392,0.00682,5935464.0,769726.4086,769726.4086,0.1287,0.03186,0.1323506290411443,0.000256,36327851,,,,0.1319,0.1327,2025-05-22 09:09:11.392
FWOGUSDT,0.09247,0.09257,0.09241,500,1853,0.0947,0.08162,1747904951392,0.12576,24743300.0,2162246.25857,2162246.25857,0.08637,0.07063,0.0923724492065515,0.0001,27858816,,,,0.08214,0.09247,2025-05-22 09:09:11.392
HIPPOUSDT,0.003299,0.003299,0.003294,30700,84900,0.003358,0.003025,1747904951392,0.0827,882948500.0,2823603.4212,2823603.4212,0.003137,0.05164,0.0032995270511977,5e-05,1640923231,,,,0.003047,0.0033,2025-05-22 09:09:11.392
SNTUSDT,0.02952,0.02952,0.02951,420,3110,0.03067,0.02854,1747904951392,0.03145,24000165.0,707475.29849,707475.29849,0.0302,-0.02252,0.0294491902102504,5e-05,37722235,,,,0.02862,0.02949,2025-05-22 09:09:11.392
MERLUSDT,0.1119,0.1121,0.1119,2647.9,21053.6,0.1153,0.085,1747904951392,0.28917,33418563.8,3219897.53097,3219897.53097,0.0958,0.16806,0.1120255826144461,0.0001,10814338.7,,,,0.0868,0.112,2025-05-22 09:09:11.392
STEEMUSDT,0.15574,0.1557,0.15568,1275,1054,0.15581,0.14716,1747904951392,0.04741,4211774.0,639038.10606,639038.10606,0.15178,0.02609,0.1557450393652738,5e-05,2855416,,,,0.14869,0.15574,2025-05-22 09:09:11.392
BANUSDT,0.06977,0.06979,0.06968,2000,10686,0.0706,0.06335,1747904951392,0.08659,15297724.0,1030115.13532,1030115.13532,0.06833,0.02107,0.0696906490812449,5e-05,30432141,,,,0.06421,0.06977,2025-05-22 09:09:11.392
OLUSDT,0.05986,0.05989,0.05981,10980,330,0.06073,0.05328,1747904951392,0.1077,22589820.0,1293709.8878,1293709.8878,0.05792,0.03349,0.0600644488341516,5e-05,17082920,,,,0.05404,0.05996,2025-05-22 09:09:11.392
MORPHOUSDT,1.725,1.7241,1.7229,37,37,1.7354,1.5944,1747904951392,0.03741,746629.0,1250343.2766,1250343.2766,1.6673,0.03461,1.7249030381614746,5e-05,1223654,,,,1.6628,1.725,2025-05-22 09:09:11.392
SCRTUSDT,0.2245,0.2246,0.2242,5799,515,0.2248,0.2094,1747904951392,0.03599,1175863.0,255412.138,255412.138,0.2176,0.03171,0.2249137846235043,5e-05,7429420,,,,0.2167,0.2246,2025-05-22 09:09:11.392
CHILLGUYUSDT,0.09677,0.09684,0.09678,896,1816,0.10259,0.08885,1747904951392,0.07954,127551881.0,12240276.87141,12240276.87141,0.094,0.02947,0.0967881061343207,0.000266,99519543,,,,0.08964,0.09681,2025-05-22 09:09:11.392
1MCHEEMSUSDT,1.653,1.6532,1.6523,8,80,1.7111,1.5767,1747904951392,0.035,472446.0,775929.1363,775929.1363,1.6327,0.01158,1.6518558488116505,5e-05,280533,,,,1.5971,1.6514,2025-05-22 09:09:11.392
OXTUSDT,0.06699,0.06698,0.06694,950,1126,0.06702,0.06295,1747904951392,0.04119,13289377.0,869059.237,869059.237,0.06534,0.02525,0.0669171357988664,0.0001,6063961,,,,0.06434,0.06694,2025-05-22 09:09:11.392
ZRCUSDT,0.04863,0.04866,0.04862,1370,1370,0.04882,0.0458,1747904951392,0.0501,8655380.0,407443.0809,407443.0809,0.04697,0.03555,0.0486439113960324,0.0001,22129156,,,,0.04631,0.04863,2025-05-22 09:09:11.392
THEUSDT,0.3405,0.3407,0.3404,428,428,0.3529,0.3002,1747904951392,0.11275,1913256.0,621758.6684,621758.6684,0.3129,0.08821,0.3407091999485346,5e-05,5094900,,,,0.306,0.3406,2025-05-22 09:09:11.392
MAJORUSDT,0.2448,0.245,0.2447,2373,580,0.2541,0.2235,1747904951392,-0.00851,6161475.0,1484385.1705,1484385.1705,0.2346,0.04731,0.2445036825787467,0.0001,5507412,,,,0.2469,0.2448,2025-05-22 09:09:11.392
CTCUSDT,0.7231,0.7235,0.7229,47,1525,0.7325,0.6736,1747904951392,0.0626,1018896.0,715204.6062,715204.6062,0.6962,0.03864,0.7215640125403216,5e-05,6033356,,,,0.6805,0.723,2025-05-22 09:09:11.392
XDCUSDT,0.07285,0.07291,0.07285,200,46900,0.07347,0.07065,1747904951392,0.01279,5805100.0,418682.88,418682.88,0.07149,0.01902,0.0726756310482852,0.000408,50518183,,,,0.07193,0.07282,2025-05-22 09:09:11.392
XIONUSDT,1.0284,1.0291,1.0212,64,64,1.044,0.958,1747904951392,0.05999,666958.0,662088.7601,662088.7601,0.9803,0.04907,1.0193539301399027,5e-05,1289528,,,,0.9702,1.025,2025-05-22 09:09:11.392
ORCAUSDT,2.76,2.759,2.757,2216,1492.3,2.806,2.521,1747904951392,0.0777,405476.2,1077403.458,1077403.458,2.609,0.05788,2.7576516819197311,5e-05,1612300.5,,,,2.561,2.76,2025-05-22 09:09:11.392
ACXUSDT,0.2521,0.2523,0.2522,500,521,0.2522,0.2308,1747904951392,0.08151,1223539.0,295206.0512,295206.0512,0.2432,0.0366,0.2524593555985473,5e-05,3034715,,,,0.2331,0.2523,2025-05-22 09:09:11.392
